,동,기간,category,value
3247,수궁동,2015,4인가구,1857.0
3248,가리봉동,2015,4인가구,468.0
3249,구로2동,2015,4인가구,1701.0
3250,개봉1동,2015,4인가구,2571.0
3251,가산동,2015,4인가구,865.0
3252,독산1동,2015,4인가구,1901.0
3253,독산2동,2015,4인가구,1447.0
3254,독산3동,2015,4인가구,1684.0
3255,독산4동,2015,4인가구,1143.0
3256,시흥1동,2015,4인가구,2528.0
3257,시흥2동,2015,4인가구,2011.0
3258,시흥3동,2015,4인가구,890.0
3259,시흥4동,2015,4인가구,1692.0
3260,시흥5동,2015,4인가구,1488.0
3261,여의도동,2015,4인가구,2409.0
3262,당산1동,2015,4인가구,1214.0
3263,당산2동,2015,4인가구,2376.0
3264,양평1동,2015,4인가구,1043.0
3265,양평2동,2015,4인가구,1692.0
3266,신길1동,2015,4인가구,1047.0
3267,신길3동,2015,4인가구,1026.0
3268,신길4동,2015,4인가구,736.0
3269,신길5동,2015,4인가구,924.0
3270,신길6동,2015,4인가구,1491.0
3271,신길7동,2015,4인가구,1117.0
3272,대림1동,2015,4인가구,924.0
3273,대림2동,2015,4인가구,790.0
3274,대림3동,2015,4인가구,1848.0
3275,영등포본동,2015,4인가구,1636.0
3276,영등포동,2015,4인가구,764.0
3277,도림동,2015,4인가구,1155.0
3278,문래동,2015,4인가구,2506.0
3279,노량진2동,2015,4인가구,740.0
3280,상도1동,2015,4인가구,3190.0
3281,상도2동,2015,4인가구,1722.0
3282,상도3동,2015,4인가구,1631.0
3283,상도4동,2015,4인가구,2074.0
3284,사당1동,2015,4인가구,1203.0
3285,사당3동,2015,4인가구,1762.0
3286,사당4동,2015,4인가구,997.0
3287,사당5동,2015,4인가구,880.0
3288,대방동,2015,4인가구,3140.0
3289,신대방1동,2015,4인가구,2003.0
3290,신대방2동,2015,4인가구,1542.0
3291,흑석동,2015,4인가구,2321.0
3292,노량진1동,2015,4인가구,2261.0
3293,사당2동,2015,4인가구,1991.0
3294,보라매동,2015,4인가구,1583.0
3295,청림동,2015,4인가구,1234.0
3296,행운동,2015,4인가구,1511.0
3297,낙성대동,2015,4인가구,717.0
3298,중앙동,2015,4인가구,701.0
3299,인헌동,2015,4인가구,1666.0
3300,남현동,2015,4인가구,1055.0
3301,서원동,2015,4인가구,1068.0
3302,신원동,2015,4인가구,967.0
3303,서림동,2015,4인가구,1174.0
3304,신사동,2015,4인가구,1288.0
3305,신림동,2015,4인가구,484.0
3306,난향동,2015,4인가구,1316.0
3307,조원동,2015,4인가구,906.0
3308,대학동,2015,4인가구,965.0
3309,은천동,2015,4인가구,2483.0
3310,성현동,2015,4인가구,2642.0
3311,청룡동,2015,4인가구,1278.0
3312,난곡동,2015,4인가구,1965.0
3313,삼성동,2015,4인가구,1851.0
3314,미성동,2015,4인가구,2378.0
3315,서초1동,2015,4인가구,1335.0
3316,서초2동,2015,4인가구,1465.0
3317,서초3동,2015,4인가구,1910.0
3318,서초4동,2015,4인가구,2580.0
3319,잠원동,2015,4인가구,2607.0
3320,반포본동,2015,4인가구,1195.0
3321,반포1동,2015,4인가구,2121.0
3322,반포2동,2015,4인가구,1779.0
3323,반포3동,2015,4인가구,1853.0
3324,반포4동,2015,4인가구,1578.0
3325,방배본동,2015,4인가구,1778.0
3326,방배1동,2015,4인가구,1094.0
3327,방배2동,2015,4인가구,1961.0
3328,방배3동,2015,4인가구,1775.0
3329,방배4동,2015,4인가구,1830.0
3330,양재1동,2015,4인가구,3342.0
3331,양재2동,2015,4인가구,1399.0
3332,내곡동,2015,4인가구,1227.0
3333,신사동,2015,4인가구,1132.0
3334,논현1동,2015,4인가구,944.0
3335,논현2동,2015,4인가구,1139.0
3336,삼성1동,2015,4인가구,1063.0
3337,삼성2동,2015,4인가구,2206.0
3338,대치1동,2015,4인가구,2253.0
3339,대치4동,2015,4인가구,1251.0
3340,역삼1동,2015,4인가구,1155.0
3341,역삼2동,2015,4인가구,2695.0
3342,도곡1동,2015,4인가구,1812.0
3343,도곡2동,2015,4인가구,2891.0
3344,개포1동,2015,4인가구,1621.0
3345,개포4동,2015,4인가구,1517.0
3346,일원본동,2015,4인가구,2360.0
3347,일원1동,2015,4인가구,1110.0
3348,일원2동,2015,4인가구,1188.0
3349,수서동,2015,4인가구,697.0
3350,세곡동,2015,4인가구,3131.0
3351,압구정동,2015,4인가구,1843.0
3352,청담동,2015,4인가구,2061.0
3353,대치2동,2015,4인가구,4102.0
3354,개포2동,2015,4인가구,2343.0
3355,풍납1동,2015,4인가구,1163.0
3356,풍납2동,2015,4인가구,2155.0
3357,거여1동,2015,4인가구,1206.0
3358,거여2동,2015,4인가구,1842.0
3359,마천1동,2015,4인가구,1597.0
3360,마천2동,2015,4인가구,1529.0
3361,방이1동,2015,4인가구,1386.0
3362,방이2동,2015,4인가구,1521.0
3363,오륜동,2015,4인가구,1969.0
3364,오금동,2015,4인가구,3014.0
3365,송파1동,2015,4인가구,1678.0
3366,송파2동,2015,4인가구,1889.0
3367,석촌동,2015,4인가구,2209.0
3368,삼전동,2015,4인가구,2107.0
3369,가락본동,2015,4인가구,2138.0
3370,가락1동,2015,4인가구,65.0
3371,가락2동,2015,4인가구,3231.0
3372,문정1동,2015,4인가구,1721.0
3373,문정2동,2015,4인가구,1277.0
3374,장지동,2015,4인가구,2870.0
3375,위례동,2015,4인가구,1039.0
3376,잠실본동,2015,4인가구,1774.0
3377,잠실4동,2015,4인가구,2670.0
3378,잠실6동,2015,4인가구,1439.0
3379,잠실7동,2015,4인가구,889.0
3380,잠실2동,2015,4인가구,3911.0
3381,잠실3동,2015,4인가구,3346.0
3382,강일동,2015,4인가구,3110.0
3383,상일동,2015,4인가구,2149.0
3384,명일1동,2015,4인가구,2061.0
3385,명일2동,2015,4인가구,1856.0
3386,고덕1동,2015,4인가구,1450.0
3387,고덕2동,2015,4인가구,592.0
3388,암사2동,2015,4인가구,1317.0
3389,암사3동,2015,4인가구,1834.0
3390,천호1동,2015,4인가구,1961.0
3391,천호3동,2015,4인가구,1408.0
3392,성내1동,2015,4인가구,1477.0
3393,성내2동,2015,4인가구,1492.0
3394,성내3동,2015,4인가구,1769.0
3395,둔촌1동,2015,4인가구,1784.0
3396,둔촌2동,2015,4인가구,2370.0
3397,암사1동,2015,4인가구,2619.0
3398,천호2동,2015,4인가구,2211.0
3399,길동,2015,4인가구,3713.0
3400,합계,2010,5인가구,209061.0
3401,사직동,2010,5인가구,180.0
3402,삼청동,2010,5인가구,86.0
3403,부암동,2010,5인가구,243.0
3404,평창동,2010,5인가구,462.0
3405,무악동,2010,5인가구,198.0
3406,교남동,2010,5인가구,149.0
3407,가회동,2010,5인가구,114.0
3408,종로1.2.3.4가동,2010,5인가구,65.0
3409,종로5·6가동,2010,5인가구,88.0
3410,이화동,2010,5인가구,172.0
3411,혜화동,2010,5인가구,214.0
3412,명륜3가동,2010,5인가구,75.0
3413,창신1동,2010,5인가구,104.0
3414,창신2동,2010,5인가구,251.0
3415,창신3동,2010,5인가구,222.0
3416,숭인1동,2010,5인가구,155.0
3417,숭인2동,2010,5인가구,161.0
3418,청운효자동,2010,5인가구,376.0
3419,소공동,2010,5인가구,8.0
3420,회현동,2010,5인가구,56.0
3421,명동,2010,5인가구,36.0
3422,필동,2010,5인가구,67.0
3423,장충동,2010,5인가구,109.0
3424,광희동,2010,5인가구,71.0
3425,을지로동,2010,5인가구,18.0
3426,신당1동,2010,5인가구,130.0
3427,신당2동,2010,5인가구,333.0
3428,신당3동,2010,5인가구,359.0
3429,신당4동,2010,5인가구,354.0
3430,신당5동,2010,5인가구,139.0
3431,신당6동,2010,5인가구,257.0
3432,황학동,2010,5인가구,223.0
3433,중림동,2010,5인가구,266.0
3434,후암동,2010,5인가구,367.0
3435,용산2가동,2010,5인가구,243.0
3436,남영동,2010,5인가구,97.0
3437,원효로2동,2010,5인가구,317.0
3438,효창동,2010,5인가구,252.0
3439,용문동,2010,5인가구,288.0
3440,이촌1동,2010,5인가구,515.0
3441,이촌2동,2010,5인가구,206.0
3442,이태원1동,2010,5인가구,123.0
3443,이태원2동,2010,5인가구,190.0
3444,서빙고동,2010,5인가구,222.0
3445,보광동,2010,5인가구,316.0
3446,청파동,2010,5인가구,432.0
3447,원효로1동,2010,5인가구,176.0
3448,한강로동,2010,5인가구,201.0
3449,한남동,2010,5인가구,335.0
3450,왕십리2동,2010,5인가구,387.0
3451,마장동,2010,5인가구,566.0
3452,사근동,2010,5인가구,171.0
3453,행당1동,2010,5인가구,355.0
3454,행당2동,2010,5인가구,513.0
3455,응봉동,2010,5인가구,398.0
3456,금호1가동,2010,5인가구,349.0
3457,금호4가동,2010,5인가구,271.0
3458,성수1가1동,2010,5인가구,360.0
3459,성수1가2동,2010,5인가구,322.0
3460,성수2가1동,2010,5인가구,420.0
3461,성수2가3동,2010,5인가구,242.0
3462,송정동,2010,5인가구,214.0
3463,용답동,2010,5인가구,304.0
3464,왕십리도선동,2010,5인가구,268.0
3465,금호2.3가동,2010,5인가구,459.0
3466,옥수동,2010,5인가구,471.0
3467,화양동,2010,5인가구,300.0
3468,군자동,2010,5인가구,355.0
3469,중곡1동,2010,5인가구,280.0
3470,중곡2동,2010,5인가구,443.0
3471,중곡3동,2010,5인가구,376.0
3472,중곡4동,2010,5인가구,666.0
3473,능동,2010,5인가구,157.0
3474,구의1동,2010,5인가구,386.0
3475,구의2동,2010,5인가구,586.0
3476,구의3동,2010,5인가구,600.0
3477,광장동,2010,5인가구,880.0
3478,자양1동,2010,5인가구,413.0
3479,자양2동,2010,5인가구,635.0
3480,자양3동,2010,5인가구,755.0
3481,자양4동,2010,5인가구,428.0
3482,회기동,2010,5인가구,167.0
3483,휘경1동,2010,5인가구,281.0
3484,휘경2동,2010,5인가구,533.0
3485,청량리동,2010,5인가구,488.0
3486,용신동,2010,5인가구,531.0
3487,제기동,2010,5인가구,538.0
3488,전농1동,2010,5인가구,549.0
3489,전농2동,2010,5인가구,435.0
3490,답십리1동,2010,5인가구,428.0
3491,답십리2동,2010,5인가구,724.0
3492,장안1동,2010,5인가구,843.0
3493,장안2동,2010,5인가구,737.0
3494,이문1동,2010,5인가구,564.0
3495,이문2동,2010,5인가구,590.0
3496,면목2동,2010,5인가구,585.0
3497,면목4동,2010,5인가구,466.0
3498,면목5동,2010,5인가구,284.0
3499,면목7동,2010,5인가구,526.0
3500,상봉1동,2010,5인가구,566.0
3501,상봉2동,2010,5인가구,322.0
3502,중화1동,2010,5인가구,460.0
3503,중화2동,2010,5인가구,553.0
3504,묵1동,2010,5인가구,867.0
3505,묵2동,2010,5인가구,405.0
3506,망우3동,2010,5인가구,366.0
3507,신내1동,2010,5인가구,829.0
3508,신내2동,2010,5인가구,542.0
3509,면목본동,2010,5인가구,664.0
3510,면목3.8동,2010,5인가구,486.0
3511,망우본동,2010,5인가구,710.0
3512,돈암1동,2010,5인가구,349.0
3513,돈암2동,2010,5인가구,608.0
3514,안암동,2010,5인가구,264.0
3515,보문동,2010,5인가구,320.0
3516,정릉1동,2010,5인가구,470.0
3517,정릉2동,2010,5인가구,521.0
3518,정릉3동,2010,5인가구,372.0
3519,정릉4동,2010,5인가구,605.0
3520,길음1동,2010,5인가구,784.0
3521,길음2동,2010,5인가구,390.0
3522,월곡1동,2010,5인가구,607.0
3523,월곡2동,2010,5인가구,471.0
3524,장위1동,2010,5인가구,572.0
3525,장위2동,2010,5인가구,497.0
3526,장위3동,2010,5인가구,439.0
3527,성북동,2010,5인가구,408.0
3528,삼선동,2010,5인가구,525.0
3529,동선동,2010,5인가구,245.0
3530,종암동,2010,5인가구,877.0
3531,석관동,2010,5인가구,789.0
3532,번1동,2010,5인가구,362.0
3533,번2동,2010,5인가구,414.0
3534,번3동,2010,5인가구,463.0
3535,수유1동,2010,5인가구,468.0
3536,수유2동,2010,5인가구,516.0
3537,수유3동,2010,5인가구,447.0
3538,삼양동,2010,5인가구,663.0
3539,미아동,2010,5인가구,433.0
3540,송중동,2010,5인가구,774.0
3541,송천동,2010,5인가구,576.0
3542,삼각산동,2010,5인가구,693.0
3543,우이동,2010,5인가구,470.0
3544,인수동,2010,5인가구,655.0
3545,쌍문1동,2010,5인가구,477.0
3546,쌍문2동,2010,5인가구,399.0
3547,쌍문3동,2010,5인가구,366.0
3548,쌍문4동,2010,5인가구,506.0
3549,방학1동,2010,5인가구,700.0
3550,방학2동,2010,5인가구,572.0
3551,방학3동,2010,5인가구,736.0
3552,창1동,2010,5인가구,534.0
3553,창2동,2010,5인가구,687.0
3554,창3동,2010,5인가구,329.0
3555,창4동,2010,5인가구,660.0
3556,창5동,2010,5인가구,579.0
3557,도봉1동,2010,5인가구,475.0
3558,도봉2동,2010,5인가구,699.0
3559,월계1동,2010,5인가구,546.0
3560,월계2동,2010,5인가구,618.0
3561,월계3동,2010,5인가구,707.0
3562,공릉2동,2010,5인가구,1045.0
3563,하계1동,2010,5인가구,624.0
3564,하계2동,2010,5인가구,584.0
3565,중계본동,2010,5인가구,818.0
3566,중계1동,2010,5인가구,735.0
3567,중계4동,2010,5인가구,470.0
3568,상계1동,2010,5인가구,1079.0
3569,상계2동,2010,5인가구,536.0
3570,상계5동,2010,5인가구,520.0
3571,상계8동,2010,5인가구,544.0
3572,상계9동,2010,5인가구,460.0
3573,상계10동,2010,5인가구,390.0
3574,공릉1.3동,2010,5인가구,851.0
3575,상계3.4동,2010,5인가구,881.0
3576,상계6.7동,2010,5인가구,639.0
3577,중계2.3동,2010,5인가구,828.0
3578,녹번동,2010,5인가구,620.0
3579,불광1동,2010,5인가구,754.0
3580,갈현1동,2010,5인가구,515.0
3581,갈현2동,2010,5인가구,642.0
3582,구산동,2010,5인가구,733.0
3583,대조동,2010,5인가구,640.0
3584,응암1동,2010,5인가구,627.0
3585,응암2동,2010,5인가구,409.0
3586,신사1동,2010,5인가구,659.0
3587,신사2동,2010,5인가구,523.0
3588,증산동,2010,5인가구,471.0
3589,수색동,2010,5인가구,438.0
3590,진관동,2010,5인가구,1166.0
3591,불광2동,2010,5인가구,584.0
3592,응암3동,2010,5인가구,564.0
3593,역촌동,2010,5인가구,1023.0
3594,천연동,2010,5인가구,402.0
3595,홍제1동,2010,5인가구,580.0
3596,홍제3동,2010,5인가구,399.0
3597,홍제2동,2010,5인가구,355.0
3598,홍은1동,2010,5인가구,571.0
3599,홍은2동,2010,5인가구,651.0
3600,남가좌1동,2010,5인가구,78.0
3601,남가좌2동,2010,5인가구,641.0
3602,북가좌1동,2010,5인가구,250.0
3603,북가좌2동,2010,5인가구,834.0
3604,충현동,2010,5인가구,493.0
3605,북아현동,2010,5인가구,278.0
3606,신촌동,2010,5인가구,288.0
3607,연희동,2010,5인가구,871.0
3608,용강동,2010,5인가구,387.0
3609,대흥동,2010,5인가구,180.0
3610,염리동,2010,5인가구,325.0
3611,신수동,2010,5인가구,471.0
3612,서교동,2010,5인가구,420.0
3613,합정동,2010,5인가구,340.0
3614,망원1동,2010,5인가구,485.0
3615,망원2동,2010,5인가구,466.0
3616,연남동,2010,5인가구,361.0
3617,성산1동,2010,5인가구,409.0
3618,성산2동,2010,5인가구,865.0
3619,상암동,2010,5인가구,693.0
3620,도화동,2010,5인가구,477.0
3621,서강동,2010,5인가구,479.0
3622,공덕동,2010,5인가구,645.0
3623,아현동,2010,5인가구,320.0
3624,목1동,2010,5인가구,710.0
3625,목2동,2010,5인가구,722.0
3626,목3동,2010,5인가구,482.0
3627,목4동,2010,5인가구,706.0
3628,신월1동,2010,5인가구,517.0
3629,신월2동,2010,5인가구,508.0
3630,신월3동,2010,5인가구,354.0
3631,신월4동,2010,5인가구,508.0
3632,신월5동,2010,5인가구,393.0
3633,신월6동,2010,5인가구,355.0
3634,신월7동,2010,5인가구,554.0
3635,신정1동,2010,5인가구,594.0
3636,신정2동,2010,5인가구,604.0
3637,신정3동,2010,5인가구,985.0
3638,신정6동,2010,5인가구,615.0
3639,신정7동,2010,5인가구,681.0
3640,목5동,2010,5인가구,1055.0
3641,신정4동,2010,5인가구,765.0
3642,염창동,2010,5인가구,1024.0
3643,등촌1동,2010,5인가구,414.0
3644,등촌2동,2010,5인가구,503.0
3645,등촌3동,2010,5인가구,659.0
3646,화곡본동,2010,5인가구,744.0
3647,화곡2동,2010,5인가구,468.0
3648,화곡3동,2010,5인가구,581.0
3649,화곡4동,2010,5인가구,511.0
3650,화곡6동,2010,5인가구,519.0
3651,화곡8동,2010,5인가구,559.0
3652,가양1동,2010,5인가구,450.0
3653,가양2동,2010,5인가구,287.0
3654,가양3동,2010,5인가구,338.0
3655,발산1동,2010,5인가구,907.0
3656,공항동,2010,5인가구,348.0
3657,방화1동,2010,5인가구,669.0
3658,방화2동,2010,5인가구,544.0
3659,방화3동,2010,5인가구,500.0
3660,화곡1동,2010,5인가구,1031.0
3661,우장산동,2010,5인가구,909.0
3662,신도림동,2010,5인가구,876.0
3663,구로1동,2010,5인가구,528.0
3664,구로3동,2010,5인가구,485.0
3665,구로4동,2010,5인가구,488.0
3666,구로5동,2010,5인가구,649.0
3667,고척1동,2010,5인가구,615.0
3668,고척2동,2010,5인가구,697.0
3669,개봉2동,2010,5인가구,879.0
3670,개봉3동,2010,5인가구,529.0
3671,오류1동,2010,5인가구,466.0
3672,오류2동,2010,5인가구,679.0
3673,수궁동,2010,5인가구,610.0
3674,가리봉동,2010,5인가구,220.0
3675,구로2동,2010,5인가구,622.0
3676,개봉1동,2010,5인가구,778.0
3677,가산동,2010,5인가구,293.0
3678,독산1동,2010,5인가구,690.0
3679,독산2동,2010,5인가구,455.0
3680,독산3동,2010,5인가구,574.0
3681,독산4동,2010,5인가구,401.0
3682,시흥1동,2010,5인가구,512.0
3683,시흥2동,2010,5인가구,582.0
3684,시흥3동,2010,5인가구,268.0
3685,시흥4동,2010,5인가구,534.0
3686,시흥5동,2010,5인가구,580.0
3687,여의도동,2010,5인가구,695.0
3688,당산1동,2010,5인가구,414.0
3689,당산2동,2010,5인가구,714.0
3690,양평1동,2010,5인가구,314.0
3691,양평2동,2010,5인가구,452.0
3692,신길1동,2010,5인가구,361.0
3693,신길3동,2010,5인가구,414.0
3694,신길4동,2010,5인가구,270.0
3695,신길5동,2010,5인가구,333.0
3696,신길6동,2010,5인가구,470.0
3697,신길7동,2010,5인가구,437.0
3698,대림1동,2010,5인가구,328.0
3699,대림2동,2010,5인가구,335.0
3700,대림3동,2010,5인가구,591.0
3701,영등포본동,2010,5인가구,553.0
3702,영등포동,2010,5인가구,298.0
3703,도림동,2010,5인가구,312.0
3704,문래동,2010,5인가구,693.0
3705,노량진2동,2010,5인가구,270.0
3706,상도1동,2010,5인가구,746.0
3707,상도2동,2010,5인가구,535.0
3708,상도3동,2010,5인가구,537.0
3709,상도4동,2010,5인가구,677.0
3710,사당1동,2010,5인가구,386.0
3711,사당3동,2010,5인가구,545.0
3712,사당4동,2010,5인가구,291.0
3713,사당5동,2010,5인가구,320.0
3714,대방동,2010,5인가구,914.0
3715,신대방1동,2010,5인가구,639.0
3716,신대방2동,2010,5인가구,478.0
3717,흑석동,2010,5인가구,660.0
3718,노량진1동,2010,5인가구,721.0
3719,사당2동,2010,5인가구,550.0
3720,보라매동,2010,5인가구,556.0
3721,청림동,2010,5인가구,342.0
3722,행운동,2010,5인가구,471.0
3723,낙성대동,2010,5인가구,283.0
3724,중앙동,2010,5인가구,237.0
3725,인헌동,2010,5인가구,513.0
3726,남현동,2010,5인가구,340.0
3727,서원동,2010,5인가구,324.0
3728,신원동,2010,5인가구,349.0
3729,서림동,2010,5인가구,399.0
3730,신사동,2010,5인가구,432.0
3731,신림동,2010,5인가구,170.0
3732,난향동,2010,5인가구,410.0
3733,조원동,2010,5인가구,282.0
3734,대학동,2010,5인가구,325.0
3735,은천동,2010,5인가구,795.0
3736,성현동,2010,5인가구,760.0
3737,청룡동,2010,5인가구,496.0
3738,난곡동,2010,5인가구,623.0
3739,삼성동,2010,5인가구,702.0
3740,미성동,2010,5인가구,773.0
3741,서초1동,2010,5인가구,379.0
3742,서초2동,2010,5인가구,448.0
3743,서초3동,2010,5인가구,671.0
3744,서초4동,2010,5인가구,686.0
3745,잠원동,2010,5인가구,604.0
