역명,요일,구분,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
연신내,Sunday,하차,1213388.0,1209289.0,1253517.0,1290015.0,1352634.0,1365670.0,1397601.0,1386678.0,1406513.0,1439738.0,1363471.5
연신내,Thursday,하차,1857223.0,1954247.0,1987093.0,2045726.0,2150922.0,2149323.0,2178964.0,2254669.0,2250511.0,2284252.0,2086221.0
연신내,Tuesday,하차,1916166.0,1906866.0,1987569.0,2043345.0,2112049.0,2208810.0,2200572.0,2207891.0,2226279.0,2226422.0,2079642.0
연신내,Wednesday,하차,1906708.0,1954973.0,1965301.0,2065918.0,2108798.0,2161131.0,2243897.0,2228846.0,2245277.0,2265760.0,2124688.5
영등포구청,Friday,하차,1450353.0,1486438.0,1457721.0,1505163.0,1559143.0,1496787.0,1508877.0,1498248.0,1559506.0,1560909.0,1392396.0
영등포구청,Monday,하차,1473582.0,1516681.0,1445973.0,1439157.0,1508158.0,1537913.0,1542444.0,1539256.0,1501094.0,1508028.0,1557288.0
영등포구청,Saturday,하차,1010267.0,1004030.0,957079.0,976863.0,934078.0,920204.0,925916.0,871867.0,864936.0,878863.0,784174.5
영등포구청,Sunday,하차,617820.0,606591.0,573878.0,587490.0,591828.0,576413.0,582713.0,559114.0,537846.0,567557.0,542160.0
영등포구청,Thursday,하차,1463974.0,1539387.0,1461781.0,1477149.0,1540091.0,1485980.0,1505900.0,1560863.0,1544443.0,1588960.0,1452511.5
영등포구청,Tuesday,하차,1552249.0,1509906.0,1477941.0,1484706.0,1491497.0,1561632.0,1556847.0,1550176.0,1548688.0,1536736.0,1441980.0
영등포구청,Wednesday,하차,1511581.0,1550963.0,1428831.0,1499604.0,1474547.0,1499464.0,1557464.0,1564242.0,1532898.0,1562699.0,1457536.5
영등포시장,Friday,하차,384215.0,412912.0,462508.0,478092.0,496393.0,487915.0,492279.0,505847.0,535459.0,547712.0,518937.0
영등포시장,Monday,하차,379229.0,400835.0,439653.0,443147.0,463472.0,472112.0,472568.0,486313.0,489460.0,503976.0,558960.0
영등포시장,Saturday,하차,313486.0,324921.0,372343.0,394015.0,394133.0,389335.0,395877.0,392094.0,453525.0,474696.0,448327.5
영등포시장,Sunday,하차,194390.0,202278.0,243025.0,248872.0,269190.0,268877.0,272544.0,264345.0,287923.0,317285.0,318729.0
영등포시장,Thursday,하차,371579.0,411253.0,446140.0,451154.0,470504.0,463636.0,467228.0,495498.0,502405.0,530324.0,521112.0
영등포시장,Tuesday,하차,393761.0,403598.0,449638.0,455989.0,460894.0,481038.0,473879.0,488844.0,500685.0,513284.0,518149.5
영등포시장,Wednesday,하차,387823.0,417209.0,442220.0,464246.0,465139.0,475196.0,488601.0,498254.0,507661.0,527468.0,532782.0
오금,Friday,하차,276284.0,287003.0,484517.0,567213.0,599736.0,593306.0,596307.0,574158.0,587542.0,585234.0,522390.0
오금,Monday,하차,284179.0,296410.0,477835.0,546770.0,585891.0,609020.0,603656.0,582643.0,565966.0,563420.0,574768.5
오금,Saturday,하차,184075.0,178828.0,320687.0,396231.0,392281.0,391440.0,402124.0,387004.0,401693.0,392588.0,347776.5
오금,Sunday,하차,115516.0,117396.0,224625.0,259779.0,271230.0,269047.0,281985.0,264424.0,276797.0,283335.0,274579.5
오금,Thursday,하차,282278.0,296630.0,487731.0,558589.0,592711.0,591205.0,592970.0,598371.0,587839.0,593873.0,540220.5
오금,Tuesday,하차,295830.0,295032.0,488769.0,562843.0,579780.0,619862.0,611002.0,593256.0,583917.0,573901.0,536994.0
오금,Wednesday,하차,289408.0,301479.0,474306.0,570159.0,575019.0,597464.0,616340.0,596816.0,582328.0,581264.0,544242.0
오목교,Friday,하차,1696189.0,1717327.0,1743586.0,1742191.0,1768876.0,1707582.0,1670069.0,1630619.0,1638603.0,1605552.0,1395202.5
오목교,Monday,하차,1598082.0,1589874.0,1598083.0,1555159.0,1602908.0,1605900.0,1550344.0,1506599.0,1460331.0,1455681.0,1452112.5
오목교,Saturday,하차,1484305.0,1437233.0,1465364.0,1525746.0,1409161.0,1372212.0,1360908.0,1322501.0,1287037.0,1242343.0,1073781.0
오목교,Sunday,하차,1013205.0,998502.0,1000004.0,1028000.0,975252.0,958123.0,942400.0,908957.0,857523.0,869385.0,815226.0
오목교,Thursday,하차,1665244.0,1711331.0,1671394.0,1661279.0,1685768.0,1629311.0,1602491.0,1607897.0,1543181.0,1549654.0,1392912.0
오목교,Tuesday,하차,1682485.0,1636524.0,1665088.0,1640902.0,1656122.0,1693318.0,1622731.0,1577041.0,1521748.0,1505004.0,1384321.5
오목교,Wednesday,하차,1668035.0,1694713.0,1635639.0,1652474.0,1641043.0,1657206.0,1655039.0,1597444.0,1542905.0,1540741.0,1423993.5
옥수,Friday,하차,517592.0,512237.0,531018.0,521661.0,561212.0,592190.0,622929.0,611013.0,630912.0,615767.0,540564.0
옥수,Monday,하차,520479.0,513985.0,522158.0,502735.0,542349.0,593030.0,612673.0,600549.0,581645.0,574445.0,582741.0
옥수,Saturday,하차,407472.0,390950.0,404300.0,407161.0,413303.0,463006.0,494048.0,482534.0,505660.0,488334.0,433876.5
옥수,Sunday,하차,299517.0,294560.0,308608.0,292992.0,314229.0,344223.0,364422.0,356200.0,357553.0,357625.0,335064.0
옥수,Thursday,하차,515897.0,523614.0,524668.0,513427.0,551040.0,585833.0,613099.0,619008.0,607473.0,606820.0,553207.5
옥수,Tuesday,하차,536890.0,512073.0,529522.0,513633.0,539017.0,605343.0,624396.0,608319.0,599915.0,589756.0,555192.0
옥수,Wednesday,하차,531640.0,524507.0,519934.0,519055.0,537385.0,586681.0,631665.0,613239.0,602769.0,600761.0,563199.0
온수,Friday,하차,409430.0,444821.0,519189.0,564840.0,612277.0,628239.0,626583.0,603740.0,624297.0,604976.0,543016.5
온수,Monday,하차,413707.0,456146.0,522728.0,552174.0,604239.0,652103.0,638683.0,615574.0,611215.0,595165.0,610759.5
온수,Saturday,하차,288906.0,296542.0,340624.0,368871.0,367608.0,403860.0,407144.0,387789.0,391716.0,373060.0,335805.0
온수,Sunday,하차,207585.0,214356.0,240890.0,256670.0,276035.0,303253.0,308648.0,295371.0,287915.0,287062.0,273673.5
온수,Thursday,하차,412589.0,456197.0,527882.0,561794.0,607743.0,628070.0,629220.0,626663.0,621247.0,615377.0,568752.0
온수,Tuesday,하차,425275.0,448249.0,528873.0,558495.0,592995.0,661195.0,644600.0,620935.0,626031.0,602911.0,566175.0
온수,Wednesday,하차,423331.0,460997.0,518845.0,575799.0,589698.0,640419.0,653934.0,633580.0,629591.0,619193.0,576868.5
올림픽공원,Friday,하차,338691.0,336479.0,358683.0,385978.0,405104.0,411007.0,395921.0,391527.0,423076.0,352517.0,285559.5
올림픽공원,Monday,하차,268002.0,264997.0,305382.0,313235.0,329505.0,326667.0,313142.0,329803.0,307066.0,304967.0,286321.5
올림픽공원,Saturday,하차,390568.0,389027.0,399017.0,466856.0,444044.0,482007.0,440482.0,540760.0,502516.0,393691.0,345466.5
올림픽공원,Sunday,하차,273979.0,281591.0,272770.0,297268.0,324828.0,340510.0,339799.0,399455.0,388139.0,282618.0,289705.5
올림픽공원,Thursday,하차,299355.0,296521.0,326922.0,328354.0,341092.0,361703.0,334927.0,343394.0,323215.0,312110.0,275760.0
올림픽공원,Tuesday,하차,309916.0,294529.0,329475.0,339268.0,352322.0,360381.0,334557.0,314373.0,320817.0,308699.0,276381.0
올림픽공원,Wednesday,하차,340344.0,325725.0,327546.0,346346.0,350378.0,352633.0,375942.0,353482.0,322617.0,315582.0,270084.0
왕십리,Friday,하차,1117670.0,1183769.0,1259807.0,1308054.0,1369229.0,1367490.0,1398062.0,2414985.0,2506511.0,2436135.0,2104533.0
왕십리,Monday,하차,1067970.0,1109886.0,1148447.0,1177095.0,1242953.0,1263890.0,1268850.0,2186627.0,2176118.0,2158212.0,2145393.0
왕십리,Saturday,하차,968679.0,1033664.0,1122116.0,1221110.0,1204075.0,1226393.0,1226868.0,2132085.0,2209756.0,2154067.0,1910385.0
왕십리,Sunday,하차,696040.0,753012.0,799562.0,844571.0,865569.0,871286.0,877790.0,1549029.0,1543742.0,1575267.0,1439166.0
왕십리,Thursday,하차,1089882.0,1168731.0,1194518.0,1224528.0,1275649.0,1292221.0,1307875.0,2311405.0,2292974.0,2285652.0,2056906.5
왕십리,Tuesday,하차,1118736.0,1119853.0,1173102.0,1211923.0,1234329.0,1311470.0,1300183.0,2227961.0,2238972.0,2195515.0,2020932.0
왕십리,Wednesday,하차,1124795.0,1158500.0,1172952.0,1235987.0,1255103.0,1300481.0,1348741.0,2264835.0,2278962.0,2260996.0,2104416.0
용답,Friday,하차,160192.0,153852.0,159413.0,154392.0,156156.0,146001.0,147497.0,148547.0,150866.0,152735.0,138262.5
용답,Monday,하차,161900.0,155034.0,157854.0,149187.0,151678.0,147435.0,146786.0,148325.0,145518.0,149530.0,154323.0
용답,Saturday,하차,134444.0,124096.0,124343.0,127151.0,121995.0,115593.0,117283.0,114318.0,116908.0,117400.0,108082.5
용답,Sunday,하차,109167.0,99662.0,98375.0,98912.0,99666.0,94590.0,97727.0,95597.0,94540.0,100116.0,98971.5
용답,Thursday,하차,160891.0,157495.0,157066.0,151382.0,151873.0,142651.0,144160.0,150282.0,146376.0,152062.0,142221.0
용답,Tuesday,하차,165390.0,154242.0,157429.0,150409.0,149025.0,147493.0,146672.0,146890.0,146399.0,148541.0,142290.0
용답,Wednesday,하차,165503.0,157471.0,155495.0,152837.0,148578.0,143476.0,148940.0,147950.0,145574.0,151058.0,143659.5
용두,Friday,하차,131621.0,135836.0,143592.0,144253.0,147049.0,140134.0,140211.0,137258.0,143639.0,140308.0,126721.5
용두,Monday,하차,129017.0,134153.0,138342.0,136818.0,141157.0,141029.0,141222.0,136944.0,136841.0,136774.0,139620.0
용두,Saturday,하차,120988.0,107034.0,108784.0,109622.0,108038.0,108858.0,109532.0,104344.0,109240.0,104068.0,97584.0
용두,Sunday,하차,73716.0,71570.0,73187.0,71028.0,70026.0,66683.0,67076.0,65926.0,68338.0,68065.0,67873.5
용두,Thursday,하차,129204.0,137999.0,140537.0,140669.0,143363.0,136801.0,137621.0,137812.0,139730.0,140189.0,129897.0
용두,Tuesday,하차,132899.0,132933.0,139570.0,141569.0,140018.0,143495.0,143575.0,139584.0,139736.0,135908.0,129091.5
용두,Wednesday,하차,134098.0,136766.0,137228.0,142895.0,137298.0,136315.0,143931.0,139434.0,138873.0,138197.0,131056.5
용마산,Friday,하차,368659.0,361997.0,372303.0,370933.0,357386.0,342691.0,339839.0,342426.0,352074.0,340173.0,299496.0
용마산,Monday,하차,375285.0,373575.0,374301.0,364517.0,352793.0,345789.0,343667.0,348281.0,340748.0,331044.0,337855.5
용마산,Saturday,하차,306150.0,297638.0,298909.0,305617.0,279397.0,268603.0,271456.0,268021.0,273223.0,263834.0,244587.0
용마산,Sunday,하차,242639.0,228368.0,228141.0,227863.0,222410.0,213296.0,215327.0,214271.0,211586.0,211590.0,204070.5
용마산,Thursday,하차,370065.0,378518.0,377066.0,372438.0,356564.0,339951.0,340287.0,358703.0,347139.0,342060.0,315553.5
용마산,Tuesday,하차,387937.0,374660.0,380284.0,372104.0,354706.0,354611.0,346786.0,351518.0,345380.0,336256.0,317470.5
용마산,Wednesday,하차,382896.0,383476.0,377900.0,379506.0,353866.0,347993.0,356291.0,360835.0,350084.0,345048.0,322812.0
우장산,Friday,하차,808257.0,847386.0,836229.0,851403.0,875203.0,847812.0,872936.0,911755.0,935794.0,907343.0,799638.0
우장산,Monday,하차,809512.0,849340.0,826189.0,819144.0,848494.0,859409.0,879955.0,913020.0,893284.0,870314.0,882349.5
우장산,Saturday,하차,643755.0,650499.0,645333.0,678464.0,626242.0,624788.0,654578.0,665032.0,683555.0,654864.0,587307.0
우장산,Sunday,하차,443850.0,455463.0,442663.0,452347.0,466770.0,457533.0,470445.0,478590.0,473024.0,472581.0,445218.0
우장산,Thursday,하차,804278.0,874382.0,833901.0,842706.0,859838.0,847886.0,869092.0,935092.0,915228.0,908625.0,827250.0
우장산,Tuesday,하차,833716.0,850598.0,843088.0,839981.0,848334.0,879267.0,888138.0,927141.0,916658.0,888759.0,829933.5
우장산,Wednesday,하차,827467.0,869547.0,830167.0,857244.0,843738.0,858905.0,905972.0,938892.0,921857.0,906262.0,847081.5
월곡,Friday,하차,598307.0,615504.0,683460.0,738420.0,753622.0,725737.0,732624.0,719932.0,728853.0,725044.0,631807.5
월곡,Monday,하차,612212.0,651040.0,706091.0,743487.0,753209.0,751395.0,744196.0,730077.0,714955.0,714587.0,714763.5
월곡,Saturday,하차,414114.0,420428.0,458513.0,509791.0,486857.0,489939.0,494924.0,484217.0,501489.0,497619.0,444093.0
월곡,Sunday,하차,289017.0,289959.0,327832.0,361400.0,359980.0,353427.0,355814.0,347166.0,346319.0,361954.0,343824.0
월곡,Thursday,하차,613440.0,649797.0,695925.0,745659.0,752923.0,730904.0,734626.0,742081.0,721167.0,731761.0,659218.5
월곡,Tuesday,하차,638134.0,640520.0,703254.0,748142.0,739439.0,773683.0,748658.0,737175.0,724585.0,724686.0,665658.0
월곡,Wednesday,하차,631183.0,660699.0,696948.0,763990.0,730880.0,737728.0,757361.0,742373.0,730324.0,745106.0,679147.5
월드컵경기장,Friday,하차,489571.0,534860.0,484196.0,498346.0,456210.0,477050.0,513485.0,461636.0,422209.0,388107.0,305662.5
월드컵경기장,Monday,하차,405089.0,395875.0,397081.0,398909.0,401022.0,384130.0,389004.0,362904.0,355346.0,340092.0,304014.0
월드컵경기장,Saturday,하차,713168.0,723204.0,735349.0,726379.0,707811.0,762358.0,676691.0,687189.0,697927.0,641040.0,394971.0
월드컵경기장,Sunday,하차,624673.0,512643.0,610828.0,540504.0,561437.0,467107.0,532696.0,422805.0,411962.0,414798.0,294357.0
월드컵경기장,Thursday,하차,448097.0,456118.0,447050.0,417107.0,438171.0,423718.0,415989.0,380752.0,387633.0,390627.0,282549.0
월드컵경기장,Tuesday,하차,413709.0,418481.0,469405.0,415595.0,400620.0,451798.0,405573.0,402664.0,371785.0,365800.0,286125.0
월드컵경기장,Wednesday,하차,459005.0,502146.0,459212.0,416498.0,458355.0,446413.0,492966.0,387343.0,397748.0,367650.0,305764.5
을지로3가,Friday,하차,1582187.0,1631752.0,1650110.0,1650425.0,1830431.0,1829973.0,1847361.0,1830418.0,1941335.0,1933823.0,1789641.0
을지로3가,Monday,하차,1569088.0,1626919.0,1594938.0,1535676.0,1743385.0,1859677.0,1855053.0,1825810.0,1800274.0,1798222.0,1907698.5
을지로3가,Saturday,하차,907966.0,870550.0,854527.0,855734.0,836472.0,853742.0,900531.0,852722.0,946371.0,917152.0,877380.0
을지로3가,Sunday,하차,468512.0,465743.0,479571.0,492654.0,540947.0,558651.0,603013.0,593597.0,625591.0,659629.0,668595.0
을지로3가,Thursday,하차,1586335.0,1670240.0,1629648.0,1592985.0,1779977.0,1796529.0,1826144.0,1882278.0,1883006.0,1917615.0,1818582.0
을지로3가,Tuesday,하차,1653755.0,1591795.0,1623578.0,1564231.0,1685170.0,1887133.0,1865900.0,1841834.0,1860896.0,1831589.0,1783975.5
을지로3가,Wednesday,하차,1661094.0,1704707.0,1610298.0,1636214.0,1711482.0,1835106.0,1914948.0,1912504.0,1896600.0,1915010.0,1844793.0
을지로4가,Friday,하차,1123338.0,1140367.0,1134351.0,1122599.0,1106889.0,1082400.0,1121049.0,1130634.0,1152620.0,1089381.0,964636.5
을지로4가,Monday,하차,1138314.0,1146075.0,1112182.0,1068900.0,1072566.0,1103163.0,1127553.0,1122526.0,1084682.0,1042779.0,1061673.0
을지로4가,Saturday,하차,793340.0,769267.0,758953.0,766702.0,721936.0,726466.0,785071.0,770204.0,788211.0,752501.0,685798.5
을지로4가,Sunday,하차,202588.0,209030.0,223115.0,224787.0,229367.0,245381.0,280649.0,283792.0,294752.0,301927.0,299734.5
을지로4가,Thursday,하차,1133319.0,1171630.0,1130230.0,1095562.0,1090399.0,1068005.0,1109574.0,1147871.0,1123743.0,1096114.0,994777.5
을지로4가,Tuesday,하차,1182996.0,1131033.0,1129343.0,1088685.0,1048333.0,1124232.0,1135175.0,1128960.0,1107453.0,1060445.0,993169.5
을지로4가,Wednesday,하차,1169665.0,1176462.0,1106807.0,1108849.0,1048692.0,1085600.0,1143832.0,1141564.0,1105108.0,1070101.0,1000551.0
을지로입구,Friday,하차,2874089.0,3026780.0,3152208.0,3205448.0,3283786.0,3300815.0,3281408.0,3101491.0,3186402.0,2948326.0,2647647.0
을지로입구,Monday,하차,2600801.0,2745009.0,2767964.0,2824443.0,2957291.0,3061173.0,3017812.0,2861888.0,2810271.0,2644196.0,2735188.5
을지로입구,Saturday,하차,2084652.0,2115848.0,2209662.0,2272027.0,2178623.0,2195032.0,2246793.0,2065488.0,2241287.0,2016117.0,1802283.0
을지로입구,Sunday,하차,1436404.0,1465907.0,1549932.0,1568039.0,1563411.0,1574114.0,1640562.0,1523189.0,1558404.0,1499767.0,1412716.5
을지로입구,Thursday,하차,2776794.0,3009287.0,2976268.0,3025690.0,3135711.0,3148096.0,3141977.0,3076758.0,3026907.0,2884954.0,2686110.0
을지로입구,Tuesday,하차,2858734.0,2851748.0,2943850.0,2978139.0,3002286.0,3258085.0,3175014.0,2985825.0,2976989.0,2766325.0,2630394.0
을지로입구,Wednesday,하차,2840745.0,2959734.0,2894438.0,3033382.0,2998492.0,3145133.0,3216534.0,3024726.0,2969793.0,2814583.0,2684076.0
응암,Friday,하차,739701.0,752554.0,786860.0,836568.0,916625.0,926354.0,960243.0,967297.0,1008832.0,1000794.0,895773.0
응암,Monday,하차,753292.0,761375.0,783592.0,814193.0,898283.0,944976.0,955663.0,964784.0,964448.0,972235.0,1003392.0
응암,Saturday,하차,617757.0,612773.0,633364.0,684357.0,703650.0,733155.0,753379.0,745403.0,781033.0,776601.0,707404.5
응암,Sunday,하차,472222.0,465280.0,479878.0,503390.0,545933.0,563444.0,575049.0,575618.0,578830.0,598694.0,566691.0
응암,Thursday,하차,746496.0,773733.0,783357.0,827755.0,902798.0,927270.0,952962.0,988230.0,985454.0,1003302.0,936472.5
응암,Tuesday,하차,774242.0,759323.0,791515.0,829222.0,894595.0,966967.0,966797.0,977671.0,985764.0,986975.0,937398.0
응암,Wednesday,하차,769403.0,776123.0,779174.0,840420.0,891270.0,943460.0,1008087.0,982879.0,989215.0,1003111.0,956665.5
이대,Friday,하차,1394723.0,1464776.0,1463733.0,1447834.0,1451371.0,1425518.0,1471248.0,1394996.0,1368586.0,1231365.0,1067365.5
이대,Monday,하차,1345315.0,1419564.0,1375555.0,1377122.0,1392056.0,1404513.0,1430821.0,1361139.0,1290434.0,1188006.0,1167702.0
이대,Saturday,하차,1264203.0,1269576.0,1234173.0,1301281.0,1244787.0,1254139.0,1305772.0,1151528.0,1157352.0,1034500.0,927535.5
이대,Sunday,하차,856175.0,855466.0,841540.0,830555.0,836586.0,835532.0,897157.0,815920.0,792740.0,735234.0,687898.5
이대,Thursday,하차,1363788.0,1446770.0,1396066.0,1381590.0,1406699.0,1393153.0,1448001.0,1396347.0,1315977.0,1221177.0,1069812.0
이대,Tuesday,하차,1363448.0,1368912.0,1376539.0,1365192.0,1369860.0,1423698.0,1446676.0,1369395.0,1297810.0,1183666.0,1070659.5
이대,Wednesday,하차,1385968.0,1449631.0,1387306.0,1403777.0,1377536.0,1402795.0,1465830.0,1376799.0,1300784.0,1198867.0,1090027.5
이수,Friday,하차,820482.0,849435.0,863026.0,916532.0,976221.0,983398.0,1028937.0,1001073.0,1029019.0,993904.0,884988.0
이수,Monday,하차,837289.0,840446.0,822249.0,857882.0,919039.0,957772.0,986588.0,956842.0,932577.0,913178.0,931536.0
이수,Saturday,하차,666581.0,634085.0,642135.0,710646.0,739442.0,783722.0,819367.0,780954.0,794899.0,764195.0,695296.5
이수,Sunday,하차,442782.0,428822.0,422190.0,462157.0,498646.0,525450.0,552281.0,541001.0,535665.0,537389.0,507573.0
이수,Thursday,하차,836783.0,860451.0,844186.0,881026.0,935512.0,951208.0,989683.0,992893.0,971540.0,963823.0,881925.0
이수,Tuesday,하차,861385.0,837138.0,841005.0,875508.0,908405.0,976636.0,1005000.0,976025.0,962775.0,939830.0,880674.0
이수,Wednesday,하차,848799.0,857835.0,829042.0,890560.0,904977.0,942449.0,1019199.0,981357.0,962598.0,951406.0,895302.0
이촌,Friday,하차,524434.0,586672.0,627809.0,632647.0,635873.0,612021.0,628146.0,816425.0,836089.0,817761.0,687241.5
이촌,Monday,하차,405719.0,465976.0,500990.0,492841.0,496913.0,485330.0,476140.0,669892.0,680980.0,724173.0,712063.5
이촌,Saturday,하차,491101.0,570788.0,644499.0,675280.0,633827.0,607037.0,642265.0,777572.0,769815.0,765538.0,653526.0
이촌,Sunday,하차,355758.0,416507.0,471491.0,472798.0,455912.0,439989.0,464450.0,593058.0,581821.0,589584.0,552853.5
이촌,Thursday,하차,487393.0,575674.0,606098.0,602609.0,601217.0,582988.0,587644.0,793853.0,790065.0,786030.0,692349.0
이촌,Tuesday,하차,509669.0,574822.0,612717.0,611472.0,590362.0,599628.0,601059.0,786239.0,783468.0,762024.0,697288.5
이촌,Wednesday,하차,507672.0,591077.0,615647.0,615282.0,602196.0,598104.0,627340.0,806076.0,800210.0,802677.0,737655.0
이태원,Friday,하차,743396.0,777894.0,821500.0,896175.0,984387.0,1045708.0,1215094.0,1190829.0,1250457.0,1313517.0,1156002.0
이태원,Monday,하차,634391.0,644213.0,640834.0,680400.0,744963.0,720509.0,784249.0,766867.0,776846.0,800934.0,817932.0
이태원,Saturday,하차,754982.0,793859.0,838844.0,996231.0,1064536.0,1162734.0,1382100.0,1420778.0,1492759.0,1605959.0,1440519.0
이태원,Sunday,하차,536647.0,555254.0,574254.0,645641.0,700331.0,723990.0,833366.0,830200.0,851520.0,936309.0,842034.0
